SznWkPlPos,SznPlPos,PlPos,SznLgTrf,LgTrf,Season,Week,Player,Pos,NFL,TrfLg,TrfTm
2026_1_TrevorEtienne_RB,2026_TrevorEtienne_RB,TrevorEtienne_RB,2026_KERFUFFLE_CLC,KERFUFFLE_CLC,2026.0,1.0,Trevor Etienne,RB,CAR,KERFUFFLE,CLC
2026_1_JustinFields_QB,2026_JustinFields_QB,JustinFields_QB,2026_KERFUFFLE_CLC,KERFUFFLE_CLC,2026.0,1.0,Justin Fields,QB,KC,KERFUFFLE,CLC
2026_1_JavonteWilliams_RB,2026_JavonteWilliams_RB,JavonteWilliams_RB,2026_KERFUFFLE_CLC,KERFUFFLE_CLC,2026.0,1.0,Javonte Williams,RB,DAL,KERFUFFLE,CLC
2026_1_DaltonKincaid_TE,2026_DaltonKincaid_TE,DaltonKincaid_TE,2026_KERFUFFLE_CLC,KERFUFFLE_CLC,2026.0,1.0,Dalton Kincaid,TE,BUF,KERFUFFLE,CLC
2026_1_Ja'LynnPolk_WR,2026_Ja'LynnPolk_WR,Ja'LynnPolk_WR,2026_KERFUFFLE_CLC,KERFUFFLE_CLC,2026.0,1.0,Ja'Lynn Polk,WR,NO,KERFUFFLE,CLC
2026_1_Bills_DST,2026_Bills_DST,Bills_DST,2026_KERFUFFLE_CLC,KERFUFFLE_CLC,2026.0,1.0,Bills,DST,BUF,KERFUFFLE,CLC
2026_1_JakobiMeyers_WR,2026_JakobiMeyers_WR,JakobiMeyers_WR,2026_KERFUFFLE_CPC,KERFUFFLE_CPC,2026.0,1.0,Jakobi Meyers,WR,JAC,KERFUFFLE,CPC
2026_1_TySimpson_QB,2026_TySimpson_QB,TySimpson_QB,2026_KERFUFFLE_CPC,KERFUFFLE_CPC,2026.0,1.0,Ty Simpson,QB,LAR,KERFUFFLE,CPC
2026_1_DrakeMaye_QB,2026_DrakeMaye_QB,DrakeMaye_QB,2026_KERFUFFLE_CPC,KERFUFFLE_CPC,2026.0,1.0,Drake Maye,QB,NE,KERFUFFLE,CPC
2026_1_TeeHiggins_WR,2026_TeeHiggins_WR,TeeHiggins_WR,2026_KERFUFFLE_CPC,KERFUFFLE_CPC,2026.0,1.0,Tee Higgins,WR,CIN,KERFUFFLE,CPC
2026_1_MaxKlare_TE,2026_MaxKlare_TE,MaxKlare_TE,2026_KERFUFFLE_CPC,KERFUFFLE_CPC,2026.0,1.0,Max Klare,TE,LAR,KERFUFFLE,CPC
2026_1_QuinshonJudkins_RB,2026_QuinshonJudkins_RB,QuinshonJudkins_RB,2026_KERFUFFLE_CPC,KERFUFFLE_CPC,2026.0,1.0,Quinshon Judkins,RB,CLE,KERFUFFLE,CPC
2026_1_DontayvionWicksDeadCap_WR,2026_DontayvionWicksDeadCap_WR,DontayvionWicksDeadCap_WR,2026_KERFUFFLE_CPC,KERFUFFLE_CPC,2026.0,1.0,Dontayvion Wicks Dead Cap,WR,GB,KERFUFFLE,CPC
2026_1_GeorgeKittle_TE,2026_GeorgeKittle_TE,GeorgeKittle_TE,2026_KERFUFFLE_CPC,KERFUFFLE_CPC,2026.0,1.0,George Kittle,TE,SF,KERFUFFLE,CPC
2026_1_JamesCook_RB,2026_JamesCook_RB,JamesCook_RB,2026_KERFUFFLE_CPC,KERFUFFLE_CPC,2026.0,1.0,James Cook,RB,BUF,KERFUFFLE,CPC
2026_1_AdonaiMitchell_WR,2026_AdonaiMitchell_WR,AdonaiMitchell_WR,2026_KERFUFFLE_CPC,KERFUFFLE_CPC,2026.0,1.0,Adonai Mitchell,WR,NYJ,KERFUFFLE,CPC
2026_1_Ja'MarrChase_WR,2026_Ja'MarrChase_WR,Ja'MarrChase_WR,2026_KERFUFFLE_CPC,KERFUFFLE_CPC,2026.0,1.0,Ja'Marr Chase,WR,CIN,KERFUFFLE,CPC
2026_1_NicholasSingleton_RB,2026_NicholasSingleton_RB,NicholasSingleton_RB,2026_KERFUFFLE_CPC,KERFUFFLE_CPC,2026.0,1.0,Nicholas Singleton,RB,TEN,KERFUFFLE,CPC
2026_1_JakeTonges_TE,2026_JakeTonges_TE,JakeTonges_TE,2026_KERFUFFLE_CPC,KERFUFFLE_CPC,2026.0,1.0,Jake Tonges,TE,SF,KERFUFFLE,CPC
2026_1_DakPrescott_QB,2026_DakPrescott_QB,DakPrescott_QB,2026_KERFUFFLE_CPC,KERFUFFLE_CPC,2026.0,1.0,Dak Prescott,QB,DAL,KERFUFFLE,CPC
2026_1_LaddMcConkey_WR,2026_LaddMcConkey_WR,LaddMcConkey_WR,2026_KERFUFFLE_CPC,KERFUFFLE_CPC,2026.0,1.0,Ladd McConkey,WR,LAC,KERFUFFLE,CPC
2026_1_MatthewGolden_WR,2026_MatthewGolden_WR,MatthewGolden_WR,2026_KERFUFFLE_CPC,KERFUFFLE_CPC,2026.0,1.0,Matthew Golden,WR,GB,KERFUFFLE,CPC
2026_1_Texans_DST,2026_Texans_DST,Texans_DST,2026_KERFUFFLE_CPC,KERFUFFLE_CPC,2026.0,1.0,Texans,DST,HOU,KERFUFFLE,CPC
2026_1_ZayFlowers_WR,2026_ZayFlowers_WR,ZayFlowers_WR,2026_KERFUFFLE_DDD,KERFUFFLE_DDD,2026.0,1.0,Zay Flowers,WR,BAL,KERFUFFLE,DDD
2026_1_GenoSmith_QB,2026_GenoSmith_QB,GenoSmith_QB,2026_KERFUFFLE_DDD,KERFUFFLE_DDD,2026.0,1.0,Geno Smith,QB,NYJ,KERFUFFLE,DDD
2026_1_Ja'KobiLane_WR,2026_Ja'KobiLane_WR,Ja'KobiLane_WR,2026_KERFUFFLE_DDD,KERFUFFLE_DDD,2026.0,1.0,Ja'Kobi Lane,WR,BAL,KERFUFFLE,DDD
2026_1_ElicAyomanor_WR,2026_ElicAyomanor_WR,ElicAyomanor_WR,2026_KERFUFFLE_DDD,KERFUFFLE_DDD,2026.0,1.0,Elic Ayomanor,WR,TEN,KERFUFFLE,DDD
2026_1_CamSkattebo_RB,2026_CamSkattebo_RB,CamSkattebo_RB,2026_KERFUFFLE_DDD,KERFUFFLE_DDD,2026.0,1.0,Cam Skattebo,RB,NYG,KERFUFFLE,DDD
2026_1_MalikNabers_WR,2026_MalikNabers_WR,MalikNabers_WR,2026_KERFUFFLE_DDD,KERFUFFLE_DDD,2026.0,1.0,Malik Nabers,WR,NYG,KERFUFFLE,DDD
2026_1_KendrickLaw_WR,2026_KendrickLaw_WR,KendrickLaw_WR,2026_KERFUFFLE_DDD,KERFUFFLE_DDD,2026.0,1.0,Kendrick Law,WR,DET,KERFUFFLE,DDD
2026_1_EmekaEgbuka_WR,2026_EmekaEgbuka_WR,EmekaEgbuka_WR,2026_KERFUFFLE_DDD,KERFUFFLE_DDD,2026.0,1.0,Emeka Egbuka,WR,TB,KERFUFFLE,DDD
2026_1_SamLaPortaDeadCap_TE,2026_SamLaPortaDeadCap_TE,SamLaPortaDeadCap_TE,2026_KERFUFFLE_DDD,KERFUFFLE_DDD,2026.0,1.0,Sam LaPorta Dead Cap,TE,DET,KERFUFFLE,DDD
2026_1_TheoJohnson_TE,2026_TheoJohnson_TE,TheoJohnson_TE,2026_KERFUFFLE_DDD,KERFUFFLE_DDD,2026.0,1.0,Theo Johnson,TE,NYG,KERFUFFLE,DDD
2026_1_BuckyIrving_RB,2026_BuckyIrving_RB,BuckyIrving_RB,2026_KERFUFFLE_DDD,KERFUFFLE_DDD,2026.0,1.0,Bucky Irving,RB,TB,KERFUFFLE,DDD
2026_1_DeshaunWatsonDeadCap_QB,2026_DeshaunWatsonDeadCap_QB,DeshaunWatsonDeadCap_QB,2026_KERFUFFLE_DDD,KERFUFFLE_DDD,2026.0,1.0,Deshaun Watson Dead Cap,QB,CLE,KERFUFFLE,DDD
2026_1_JahmyrGibbs_RB,2026_JahmyrGibbs_RB,JahmyrGibbs_RB,2026_KERFUFFLE_DDD,KERFUFFLE_DDD,2026.0,1.0,Jahmyr Gibbs,RB,DET,KERFUFFLE,DDD
2026_1_KennethGainwell_RB,2026_KennethGainwell_RB,KennethGainwell_RB,2026_KERFUFFLE_DDD,KERFUFFLE_DDD,2026.0,1.0,Kenneth Gainwell,RB,TB,KERFUFFLE,DDD
2026_1_Seahawks_DST,2026_Seahawks_DST,Seahawks_DST,2026_KERFUFFLE_DDD,KERFUFFLE_DDD,2026.0,1.0,Seahawks,DST,SEA,KERFUFFLE,DDD
2026_1_DKMetcalf_WR,2026_DKMetcalf_WR,DKMetcalf_WR,2026_KERFUFFLE_LC,KERFUFFLE_LC,2026.0,1.0,DK Metcalf,WR,PIT,KERFUFFLE,LC
2026_1_XavierWorthy_WR,2026_XavierWorthy_WR,XavierWorthy_WR,2026_KERFUFFLE_LC,KERFUFFLE_LC,2026.0,1.0,Xavier Worthy,WR,KC,KERFUFFLE,LC
2026_1_ToryHorton_WR,2026_ToryHorton_WR,ToryHorton_WR,2026_KERFUFFLE_LC,KERFUFFLE_LC,2026.0,1.0,Tory Horton,WR,SEA,KERFUFFLE,LC
2026_1_ZachCharbonnet_RB,2026_ZachCharbonnet_RB,ZachCharbonnet_RB,2026_KERFUFFLE_LC,KERFUFFLE_LC,2026.0,1.0,Zach Charbonnet,RB,SEA,KERFUFFLE,LC
2026_1_RashidShaheed_WR,2026_RashidShaheed_WR,RashidShaheed_WR,2026_KERFUFFLE_LC,KERFUFFLE_LC,2026.0,1.0,Rashid Shaheed,WR,SEA,KERFUFFLE,LC
2026_1_TravisHunter_WR,2026_TravisHunter_WR,TravisHunter_WR,2026_KERFUFFLE_LC,KERFUFFLE_LC,2026.0,1.0,Travis Hunter,WR,JAC,KERFUFFLE,LC
2026_1_JadarianPrice_RB,2026_JadarianPrice_RB,JadarianPrice_RB,2026_KERFUFFLE_LC,KERFUFFLE_LC,2026.0,1.0,Jadarian Price,RB,SEA,KERFUFFLE,LC
2026_1_MalachiFields_WR,2026_MalachiFields_WR,MalachiFields_WR,2026_KERFUFFLE_LC,KERFUFFLE_LC,2026.0,1.0,Malachi Fields,WR,NYG,KERFUFFLE,LC
2026_1_TedHurst_WR,2026_TedHurst_WR,TedHurst_WR,2026_KERFUFFLE_LC,KERFUFFLE_LC,2026.0,1.0,Ted Hurst,WR,TB,KERFUFFLE,LC
2026_1_JakeFerguson_TE,2026_JakeFerguson_TE,JakeFerguson_TE,2026_KERFUFFLE_LC,KERFUFFLE_LC,2026.0,1.0,Jake Ferguson,TE,DAL,KERFUFFLE,LC
2026_1_LutherBurden_WR,2026_LutherBurden_WR,LutherBurden_WR,2026_KERFUFFLE_LC,KERFUFFLE_LC,2026.0,1.0,Luther Burden,WR,CHI,KERFUFFLE,LC
2026_1_49ers_DST,2026_49ers_DST,49ers_DST,2026_KERFUFFLE_LC,KERFUFFLE_LC,2026.0,1.0,49ers,DST,SF,KERFUFFLE,LC
2026_1_BhayshulTuten_RB,2026_BhayshulTuten_RB,BhayshulTuten_RB,2026_KERFUFFLE_NBB,KERFUFFLE_NBB,2026.0,1.0,Bhayshul Tuten,RB,JAC,KERFUFFLE,NBB
2026_1_BlakeCorum_RB,2026_BlakeCorum_RB,BlakeCorum_RB,2026_KERFUFFLE_NBB,KERFUFFLE_NBB,2026.0,1.0,Blake Corum,RB,LAR,KERFUFFLE,NBB
2026_1_JordynTyson_WR,2026_JordynTyson_WR,JordynTyson_WR,2026_KERFUFFLE_NBB,KERFUFFLE_NBB,2026.0,1.0,Jordyn Tyson,WR,NO,KERFUFFLE,NBB
2026_1_JoshAllen_QB,2026_JoshAllen_QB,JoshAllen_QB,2026_KERFUFFLE_NBB,KERFUFFLE_NBB,2026.0,1.0,Josh Allen,QB,BUF,KERFUFFLE,NBB
2026_1_KhalilShakir_WR,2026_KhalilShakir_WR,KhalilShakir_WR,2026_KERFUFFLE_NBB,KERFUFFLE_NBB,2026.0,1.0,Khalil Shakir,WR,BUF,KERFUFFLE,NBB
2026_1_CalebDouglas_WR,2026_CalebDouglas_WR,CalebDouglas_WR,2026_KERFUFFLE_NBB,KERFUFFLE_NBB,2026.0,1.0,Caleb Douglas,WR,MIA,KERFUFFLE,NBB
2026_1_BrianThomas_WR,2026_BrianThomas_WR,BrianThomas_WR,2026_KERFUFFLE_NBB,KERFUFFLE_NBB,2026.0,1.0,Brian Thomas,WR,JAC,KERFUFFLE,NBB
2026_1_TetairoaMcMillan_WR,2026_TetairoaMcMillan_WR,TetairoaMcMillan_WR,2026_KERFUFFLE_NBB,KERFUFFLE_NBB,2026.0,1.0,Tetairoa McMillan,WR,CAR,KERFUFFLE,NBB
2026_1_MarlinKlein_TE,2026_MarlinKlein_TE,MarlinKlein_TE,2026_KERFUFFLE_NBB,KERFUFFLE_NBB,2026.0,1.0,Marlin Klein,TE,HOU,KERFUFFLE,NBB
2026_1_HaroldFannin_TE,2026_HaroldFannin_TE,HaroldFannin_TE,2026_KERFUFFLE_NBB,KERFUFFLE_NBB,2026.0,1.0,Harold Fannin,TE,CLE,KERFUFFLE,NBB
2026_1_TrevorLawrence_QB,2026_TrevorLawrence_QB,TrevorLawrence_QB,2026_KERFUFFLE_NBB,KERFUFFLE_NBB,2026.0,1.0,Trevor Lawrence,QB,JAC,KERFUFFLE,NBB
2026_1_RayDavis_RB,2026_RayDavis_RB,RayDavis_RB,2026_KERFUFFLE_MB,KERFUFFLE_MB,2026.0,1.0,Ray Davis,RB,BUF,KERFUFFLE,MB
2026_1_JaxsonDart_QB,2026_JaxsonDart_QB,JaxsonDart_QB,2026_KERFUFFLE_MB,KERFUFFLE_MB,2026.0,1.0,Jaxson Dart,QB,NYG,KERFUFFLE,MB
2026_1_JacoryCroskey-Merritt_RB,2026_JacoryCroskey-Merritt_RB,JacoryCroskey-Merritt_RB,2026_KERFUFFLE_MB,KERFUFFLE_MB,2026.0,1.0,Jacory Croskey-Merritt,RB,WAS,KERFUFFLE,MB
2026_1_BijanRobinson_RB,2026_BijanRobinson_RB,BijanRobinson_RB,2026_KERFUFFLE_MB,KERFUFFLE_MB,2026.0,1.0,Bijan Robinson,RB,ATL,KERFUFFLE,MB
2026_1_IsaacGuerendo_RB,2026_IsaacGuerendo_RB,IsaacGuerendo_RB,2026_KERFUFFLE_MB,KERFUFFLE_MB,2026.0,1.0,Isaac Guerendo,RB,SF,KERFUFFLE,MB
2026_1_AdamRandall_RB,2026_AdamRandall_RB,AdamRandall_RB,2026_KERFUFFLE_MB,KERFUFFLE_MB,2026.0,1.0,Adam Randall,RB,BAL,KERFUFFLE,MB
2026_1_TreHarris_WR,2026_TreHarris_WR,TreHarris_WR,2026_KERFUFFLE_MB,KERFUFFLE_MB,2026.0,1.0,Tre Harris,WR,LAC,KERFUFFLE,MB
2026_1_MarvinHarrison_WR,2026_MarvinHarrison_WR,MarvinHarrison_WR,2026_KERFUFFLE_MB,KERFUFFLE_MB,2026.0,1.0,Marvin Harrison,WR,ARI,KERFUFFLE,MB
2026_1_JarquezHunter_RB,2026_JarquezHunter_RB,JarquezHunter_RB,2026_KERFUFFLE_MB,KERFUFFLE_MB,2026.0,1.0,Jarquez Hunter,RB,LAR,KERFUFFLE,MB
2026_1_Amon-RaStBrown_WR,2026_Amon-RaStBrown_WR,Amon-RaStBrown_WR,2026_KERFUFFLE_MB,KERFUFFLE_MB,2026.0,1.0,Amon-Ra St Brown,WR,DET,KERFUFFLE,MB
2026_1_SkylerBell_WR,2026_SkylerBell_WR,SkylerBell_WR,2026_KERFUFFLE_MB,KERFUFFLE_MB,2026.0,1.0,Skyler Bell,WR,BUF,KERFUFFLE,MB
2026_1_KendrickBourne_WR,2026_KendrickBourne_WR,KendrickBourne_WR,2026_KERFUFFLE_MB,KERFUFFLE_MB,2026.0,1.0,Kendrick Bourne,WR,ARI,KERFUFFLE,MB
2026_1_CarnellTate_WR,2026_CarnellTate_WR,CarnellTate_WR,2026_KERFUFFLE_MB,KERFUFFLE_MB,2026.0,1.0,Carnell Tate,WR,TEN,KERFUFFLE,MB
2026_1_ChristianWatson_WR,2026_ChristianWatson_WR,ChristianWatson_WR,2026_KERFUFFLE_SBS,KERFUFFLE_SBS,2026.0,1.0,Christian Watson,WR,GB,KERFUFFLE,SBS
2026_1_JaylinNoel_WR,2026_JaylinNoel_WR,JaylinNoel_WR,2026_KERFUFFLE_SBS,KERFUFFLE_SBS,2026.0,1.0,Jaylin Noel,WR,HOU,KERFUFFLE,SBS
2026_1_JaydenDaniels_QB,2026_JaydenDaniels_QB,JaydenDaniels_QB,2026_KERFUFFLE_SBS,KERFUFFLE_SBS,2026.0,1.0,Jayden Daniels,QB,WAS,KERFUFFLE,SBS
2026_1_JonathanTaylor_RB,2026_JonathanTaylor_RB,JonathanTaylor_RB,2026_KERFUFFLE_SBS,KERFUFFLE_SBS,2026.0,1.0,Jonathan Taylor,RB,IND,KERFUFFLE,SBS
2026_1_OmarCooper_WR,2026_OmarCooper_WR,OmarCooper_WR,2026_KERFUFFLE_SBS,KERFUFFLE_SBS,2026.0,1.0,Omar Cooper,WR,NYJ,KERFUFFLE,SBS
2026_1_GermieBernard_WR,2026_GermieBernard_WR,GermieBernard_WR,2026_KERFUFFLE_SBS,KERFUFFLE_SBS,2026.0,1.0,Germie Bernard,WR,PIT,KERFUFFLE,SBS
2026_1_Wan'DaleRobinson_WR,2026_Wan'DaleRobinson_WR,Wan'DaleRobinson_WR,2026_KERFUFFLE_SBS,KERFUFFLE_SBS,2026.0,1.0,Wan'Dale Robinson,WR,TEN,KERFUFFLE,SBS
2026_1_ColbyParkinson_TE,2026_ColbyParkinson_TE,ColbyParkinson_TE,2026_KERFUFFLE_SBS,KERFUFFLE_SBS,2026.0,1.0,Colby Parkinson,TE,LAR,KERFUFFLE,SBS
2026_1_EmmettJohnson_RB,2026_EmmettJohnson_RB,EmmettJohnson_RB,2026_KERFUFFLE_SBS,KERFUFFLE_SBS,2026.0,1.0,Emmett Johnson,RB,KC,KERFUFFLE,SBS
2026_1_KyleMonangai_RB,2026_KyleMonangai_RB,KyleMonangai_RB,2026_KERFUFFLE_SBS,KERFUFFLE_SBS,2026.0,1.0,Kyle Monangai,RB,CHI,KERFUFFLE,SBS
2026_1_AlecPierce_WR,2026_AlecPierce_WR,AlecPierce_WR,2026_KERFUFFLE_SBS,KERFUFFLE_SBS,2026.0,1.0,Alec Pierce,WR,IND,KERFUFFLE,SBS
2026_1_TreVeyonHenderson_RB,2026_TreVeyonHenderson_RB,TreVeyonHenderson_RB,2026_KERFUFFLE_SBS,KERFUFFLE_SBS,2026.0,1.0,TreVeyon Henderson,RB,NE,KERFUFFLE,SBS
2026_1_LamarJackson_QB,2026_LamarJackson_QB,LamarJackson_QB,2026_KERFUFFLE_SBS,KERFUFFLE_SBS,2026.0,1.0,Lamar Jackson,QB,BAL,KERFUFFLE,SBS
